t,dist,holg_izq,holg_der,e_lat,e_rumbo_deg,v,w,n_front,modo,holg_verdad
21.3,0.641,0.19564358645608176,0.18335565173208448,-0.005101393665645215,0.9724227269880601,0.06,-0.02045457553006158,0,memoria,nan
21.4,0.646,0.19502934518714876,0.17622723902312948,-0.004997232827179385,1.024923287136419,0.06,-0.01814266653327383,0,memoria,nan
21.51,0.652,0.19014343083851967,0.17266742067852253,-0.004898129957068245,1.0969391999826843,0.06,-0.015365368512778657,0,memoria,nan
21.81,0.67,0.16778083800099297,0.1615431384218071,-0.0045252096097985195,1.3041428992619006,0.06,-0.0065845052252493375,0,memoria,nan
21.9,0.676,0.16722618801428932,0.15262384743362079,-0.004392627690915224,1.353023171879604,0.06,-0.004111585410622648,0,memoria,nan
22.21,0.695,0.15263533782712646,0.142474256332663,-0.0039012311627962815,1.5165085732038046,0.06,0.004591021140525231,0,memoria,nan
22.31,0.7,0.14862931908021235,0.13270512011034027,-0.0037700255470076993,1.5385444587414772,0.06,0.006348769816959948,0,memoria,nan
22.4,0.706,0.14920408707238478,0.12690097156238694,-0.003605951346737704,1.5628209684377163,0.06,0.00846099515702746,0,memoria,nan
22.81,0.732,0.1298000419906486,0.10803252295939558,-0.0028900368668346027,1.6844026509603343,0.06,0.018087226481356564,0,memoria,nan
22.91,0.738,0.1325373399697675,0.10344247451219339,-0.0026962025958497254,1.7198525973159247,0.06,0.020759812345561082,0,memoria,nan
23.01,0.745,0.12511223687659218,0.09385078108236494,-0.002502230011850362,1.693729185169078,0.06,0.021821656270828424,0,memoria,nan
23.11,0.749,0.12359694613865684,0.09606942666456243,-0.0023628361084759714,1.6991779476700313,0.06,0.02321884966989919,0,memoria,nan
23.21,0.755,0.11935372760706486,0.0903604612761278,-0.002200316350109227,1.723507571082938,0.06,0.025318475546688174,0,memoria,nan
23.31,0.76,0.1174847477530501,0.0872309094739006,-0.002029594105046939,1.7157834650700814,0.06,0.026652759129702608,0,memoria,nan
23.61,0.78,0.11130168062017727,0.07622206772658377,-0.0014424303007033457,1.7588118123377088,0.06,0.033063712866062356,0,memoria,nan
23.91,0.799,0.1059494556675895,0.07157688428420544,-0.0008545833623010562,1.7164310032170467,0.06,0.03724480832346076,0,memoria,nan
24.01,0.804,0.09728393212716527,0.07157688428420544,-0.0006942875598133363,1.7095632866019683,0.06,0.03850767414530969,0,memoria,nan
